,VKORG,COND_TYPE,DST_CH,DIV,Month_year,Amount,Customer_ID,Internal_Grade,Mill,OFFER_ EFF_PR _NUMBER,OFFER_ALLOY_NUMBER,OFFER_ALLOY,OFFER_EFF_PR
50649,0400,Z133,02,02,202204,442.0,81162,SG8NiMo,Hamburg,,,,
50650,0400,Z133,02,02,202204,750.0,81162,SU10CrNi,Hamburg,,,,
50651,0400,Z133,02,02,202204,236.0,81162,SU10MnMo,Hamburg,,,,
50652,0400,Z133,02,02,202204,461.0,81162,SU13NiMo,Hamburg,,,,
50653,0400,Z133,02,02,202204,846.0,81162,SU13MoNi,Hamburg,,,,
50654,0400,Z133,02,02,202204,18.0,81162,SU8MnTi,Hamburg,,,,
50655,0400,Z133,02,02,202204,330.0,81162,SU10MONI90,Hamburg,,,,
50656,0400,Z133,02,02,202204,59.0,93574,DC100CRS,Hamburg,,,,
50657,0400,Z133,02,02,202204,77.0,93574,DC51CrV,Hamburg,,,,
50658,0400,Z133,02,02,202204,75.0,93574,DC58CrV,Hamburg,,,,
50659,0400,Z133,02,02,202204,135.0,93574,DK34CrMo,Hamburg,,,,
50660,0400,Z133,02,02,202204,485.0,93574,DK34CrNiMoS,Hamburg,,,,
50661,0400,Z133,02,02,202204,59.0,93574,DC100CR,Hamburg,,73304.0,1,
50662,0400,Z133,02,02,202204,59.0,81162,DC100CR6,Hamburg,,,,
50663,0400,Z133,02,02,202204,59.0,81162,DC100CR,Hamburg,70034.0,,,1
50664,0400,Z133,02,02,202204,292.0,81162,DK20CrNiMo,Hamburg,,,,
50665,0400,Z133,02,02,202204,467.0,81162,DK21CrNiMo,Hamburg,,,,
50666,0400,Z133,02,02,202204,126.0,93579,SU8Ni,Hamburg,,,,
50667,0400,Z133,02,02,202204,231.0,93579,SU8Mo,Hamburg,,,,
50668,0400,Z133,02,02,202204,250.0,93579,SG1Mo,Hamburg,,,,
50669,0400,Z133,02,02,202204,276.0,93872,DK22CRNIMOTI,Hamburg,,,,
50670,0400,Z133,02,02,202204,13.0,93872,DA19Si,Hamburg,,,,
50671,0400,Z133,02,02,202204,16.0,93872,DK20MN,Hamburg,,,,
50672,0300,Z133,02,02,202204,13.0,93552,0922,Duisburg,,,,
50673,0300,Z133,02,02,202204,13.0,93552,0927,Duisburg,,,,
50674,0300,Z133,02,02,202204,48.0,115628,3413,Duisburg,,,,
50675,0300,Z133,02,02,202204,66.0,82821,2609,Duisburg,,,,
50676,0300,Z133,02,02,202204,48.0,82821,2612,Duisburg,,,,
50677,0300,Z133,02,02,202204,37.0,82821,3202,Duisburg,,,,
50678,0300,Z133,02,02,202204,37.0,82821,3202,Duisburg,,,,
50679,0300,Z133,02,02,202204,202.0,82821,3490,Duisburg,,,,
50680,0300,Z133,02,02,202204,202.0,82821,3490,Duisburg,,,,
50681,0300,Z133,02,02,202204,15.0,86341,0927,Duisburg,,,,
50682,0300,Z133,02,02,202204,65.0,86341,2605,Duisburg,,,,
50683,0300,Z133,02,02,202204,71.0,86341,2613,Duisburg,,,,
50684,0300,Z133,02,02,202204,49.0,86341,2617,Duisburg,,,,
50685,0300,Z133,02,02,202204,49.0,86341,2617,Duisburg,,,,
50686,0300,Z133,02,02,202204,69.0,86341,2618,Duisburg,,,,
50687,0300,Z133,02,02,202204,64.0,86341,2618,Duisburg,,,,
50688,0300,Z133,02,02,202204,64.0,86341,2618,Duisburg,,,,
50689,0300,Z133,02,02,202204,64.0,86341,2618,Duisburg,,,,
50690,0300,Z133,02,02,202204,266.0,86341,3256,Duisburg,,,,
50691,0300,Z133,02,02,202204,85.0,86341,3750,Duisburg,,,,
50692,0300,Z133,02,02,202204,82.0,86341,3755,Duisburg,,,,
50693,0300,Z133,02,02,202204,47.0,86341,3985,Duisburg,,,,
50694,0300,Z133,02,02,202204,59.0,86341,4075,Duisburg,,,,
50695,0300,Z133,02,02,202204,64.0,86341,4313,Duisburg,,,,
50696,0300,Z133,02,02,202204,64.0,86341,4313,Duisburg,,,,
50697,0300,Z133,02,02,202204,64.0,86341,4314,Duisburg,,,,
50698,0300,Z133,02,02,202204,64.0,86341,4314,Duisburg,,,,
50699,0300,Z133,02,02,202204,153.0,86341,4320,Duisburg,,70345.0,1,
50700,0300,Z133,02,02,202204,153.0,86341,4321,Duisburg,,,,
50701,0300,Z133,02,02,202204,132.0,86341,4326,Duisburg,,,,
50702,0300,Z133,02,02,202204,221.0,86341,4328,Duisburg,,,,
50703,0300,Z133,02,02,202204,15.0,84284,0922,Duisburg,,,,
50704,0300,Z133,02,02,202204,8.0,84284,2568,Duisburg,,,,
50705,0300,Z133,02,02,202204,48.0,84284,2612,Duisburg,,,,
50706,0300,Z133,02,02,202204,156.0,84284,2691,Duisburg,,75432.0_75438.0,2,
50707,0300,Z133,02,02,202204,128.0,84284,2691,Duisburg,,,,
50708,0300,Z133,02,02,202204,8.0,84284,2883,Duisburg,,,,
50709,0300,Z133,02,02,202204,63.0,84284,4305,Duisburg,,,,
50710,0300,Z133,02,02,202204,62.0,84284,4313,Duisburg,,,,
50711,0300,Z133,02,02,202204,153.0,84284,4321,Duisburg,,,,
50712,0300,Z133,02,02,202204,153.0,84284,4321,Duisburg,,,,
50713,0300,Z133,02,02,202204,50.0,84284,4434,Duisburg,,,,
50714,0300,Z133,02,02,202204,126.0,93564,2603,Duisburg,,,,
50715,0300,Z133,02,02,202204,49.0,93564,2617,Duisburg,,,,
50716,0300,Z133,02,02,202204,49.0,93564,2617,Duisburg,,,,
50717,0300,Z133,02,02,202204,185.0,93564,3453,Duisburg,,,,
50718,0300,Z133,02,02,202204,185.0,93564,3453,Duisburg,,,,
50719,0300,Z133,02,02,202204,185.0,93564,3453,Duisburg,,,,
50720,0300,Z133,02,02,202204,185.0,93564,3453,Duisburg,,,,
50721,0300,Z133,02,02,202204,198.0,93564,3483,Duisburg,,,,
50722,0300,Z133,02,02,202204,204.0,93564,3485,Duisburg,,72111.0,1,
50723,0300,Z133,02,02,202204,202.0,93564,3490,Duisburg,,,,
50724,0300,Z133,02,02,202204,25.0,84285,3365,Duisburg,,,,
50725,0300,Z133,02,02,202204,12.0,84290,3283,Duisburg,,,,
50726,0300,Z133,02,02,202204,192.0,93599,2635,Duisburg,,,,
50727,0300,Z133,02,02,202204,579.0,84875,3515,Duisburg,,,,
50728,0300,Z133,02,02,202204,15.0,93606,0917,Duisburg,,,,
50729,0300,Z133,02,02,202204,15.0,93606,0917,Duisburg,,,,
50730,0300,Z133,02,02,202204,15.0,93606,0922,Duisburg,,,,
50731,0300,Z133,02,02,202204,15.0,93606,0922,Duisburg,,,,
50732,0300,Z133,02,02,202204,15.0,93606,0922,Duisburg,,,,
50733,0300,Z133,02,02,202204,15.0,93606,0927,Duisburg,,,,
50734,0300,Z133,02,02,202204,15.0,93606,0927,Duisburg,,,,
50735,0300,Z133,02,02,202204,15.0,93606,0927,Duisburg,,,,
50736,0300,Z133,02,02,202204,16.0,93606,2559,Duisburg,,,,
50737,0300,Z133,02,02,202204,16.0,93606,2559,Duisburg,,,,
50738,0300,Z133,02,02,202204,8.0,93606,2568,Duisburg,,,,
50739,0300,Z133,02,02,202204,8.0,93606,2568,Duisburg,,,,
50740,0300,Z133,02,02,202204,63.0,93606,2584,Duisburg,,,,
50741,0300,Z133,02,02,202204,48.0,93606,2612,Duisburg,,,,
50742,0300,Z133,02,02,202204,49.0,93606,2617,Duisburg,,70954.0,1,
50743,0300,Z133,02,02,202204,125.0,93606,2691,Duisburg,,,,
50744,0300,Z133,02,02,202204,16.0,93606,3310,Duisburg,,,,
50745,0300,Z133,02,02,202204,16.0,93606,3315,Duisburg,,,,
50746,0300,Z133,02,02,202204,493.0,93606,3411,Duisburg,,,,
50747,0300,Z133,02,02,202204,22.0,93606,3417,Duisburg,,,,
50748,0300,Z133,02,02,202204,143.0,93606,3432,Duisburg,,,,
50749,0300,Z133,02,02,202204,153.0,93606,4321,Duisburg,,,,
50750,0300,Z133,02,02,202204,153.0,93606,4321,Duisburg,,,,
50751,0300,Z133,02,02,202204,153.0,93606,4321,Duisburg,,,,
50752,0300,Z133,02,02,202204,54.0,93606,4448,Duisburg,,,,
50753,0300,Z133,02,02,202204,8.0,93606,7100,Duisburg,,,,
50754,0300,Z133,02,02,202204,15.0,84282,0917,Duisburg,,,,
50755,0300,Z133,02,02,202204,43.0,84282,2554,Duisburg,,,,
50756,0300,Z133,02,02,202204,8.0,84282,2568,Duisburg,,,,
50757,0300,Z133,02,02,202204,184.0,84282,2603,Duisburg,,,,
50758,0300,Z133,02,02,202204,48.0,84282,2612,Duisburg,,75449.0_75450.0,2,
50759,0300,Z133,02,02,202204,48.0,84282,2612,Duisburg,,,,
50760,0300,Z133,02,02,202204,63.0,84282,2620,Duisburg,,,,
50761,0300,Z133,02,02,202204,63.0,84282,2620,Duisburg,,,,
50762,0300,Z133,02,02,202204,128.0,84282,2691,Duisburg,,,,
50763,0300,Z133,02,02,202204,37.0,84282,3202,Duisburg,,,,
50764,0300,Z133,02,02,202204,75.0,84282,3240,Duisburg,,,,
50765,0300,Z133,02,02,202204,63.0,84282,4305,Duisburg,,,,
50766,0300,Z133,02,02,202204,62.0,84282,4313,Duisburg,,,,
50767,0300,Z133,02,02,202204,153.0,84282,4321,Duisburg,,,,
50768,0300,Z133,02,02,202204,15.0,84282,4356,Duisburg,,,,
50769,0300,Z133,02,02,202204,135.0,84282,4403,Duisburg,,,,
50770,0300,Z133,02,02,202204,50.0,84282,4434,Duisburg,,,,
50771,0300,Z133,02,02,202204,135.0,84282,4436,Duisburg,,,,
50772,0300,Z133,02,02,202204,135.0,84282,4436,Duisburg,,,,
50773,0300,Z133,02,02,202204,135.0,84282,4436,Duisburg,,,,
50774,0300,Z133,02,02,202204,134.0,84282,4440,Duisburg,,,,
50775,0300,Z133,02,02,202204,15.0,84305,0927,Duisburg,,,,
50776,0300,Z133,02,02,202204,32.0,84305,2566,Duisburg,,,,
50777,0300,Z133,02,02,202204,32.0,84305,2566,Duisburg,,,,
50778,0300,Z133,02,02,202204,49.0,84305,2617,Duisburg,,,,
50779,0300,Z133,02,02,202204,63.0,84305,2620,Duisburg,,,,
50780,0300,Z133,02,02,202204,125.0,84305,2691,Duisburg,,,,
50781,0300,Z133,02,02,202204,481.0,84305,3185,Duisburg,,,,
50782,0300,Z133,02,02,202204,14.0,84305,3293,Duisburg,,,,
50783,0300,Z133,02,02,202204,491.0,84305,3411,Duisburg,,,,
50784,0300,Z133,02,02,202204,7.0,84305,3459,Duisburg,,,,
50785,0300,Z133,02,02,202204,8.0,84305,3492,Duisburg,,,,
50786,0300,Z133,02,02,202204,579.0,84305,3515,Duisburg,,,,
50787,0300,Z133,02,02,202204,626.0,84305,3515,Duisburg,,,,
50788,0300,Z133,02,02,202204,443.0,84305,3610,Duisburg,,,,
50789,0300,Z133,02,02,202204,64.0,84305,4313,Duisburg,,,,
50790,0300,Z133,02,02,202204,135.0,84305,4403,Duisburg,,,,
50791,0300,Z133,02,02,202204,135.0,84305,4436,Duisburg,,,,
50792,0300,Z133,02,02,202204,10.0,93610,4183,Duisburg,,,,
50793,0300,Z133,02,02,202204,11.0,93610,4215,Duisburg,,,,
50794,0300,Z133,02,02,202204,15.0,83074,4220,Duisburg,,,,
50795,0300,Z133,02,02,202204,135.0,93629,4436,Duisburg,,,,
50796,0300,Z133,02,02,202204,7.0,84278,0850,Duisburg,,,,
50797,0300,Z133,02,02,202204,8.0,84278,0850,Duisburg,,,,
50798,0300,Z133,02,02,202204,15.0,84278,0927,Duisburg,,,,
50799,0300,Z133,02,02,202204,16.0,84278,2559,Duisburg,,,,
50800,0300,Z133,02,02,202204,49.0,84278,2597,Duisburg,,,,
